date,BTC,LTC,DASH,XLM,XMR,XRP
2017-09-17,3689.61,51.0,312.09,0.011211,93.74,0.178393
2017-09-18,4100.28,56.16,335.58,0.013455000000000002,100.57,0.18976800000000002
2017-09-19,3907.96,52.8,325.95,0.011795,97.72,0.184041
2017-09-20,3882.16,51.56,342.58,0.012236,95.57,0.182078
2017-09-21,3617.27,46.46,329.85,0.0106,86.24,0.171754
2017-09-22,3600.83,47.67,342.61,0.010776,88.17,0.17351
2017-09-23,3788.02,49.29,351.08,0.011895999999999999,91.85,0.17788199999999998
2017-09-24,3667.52,47.5,329.2,0.011563,89.5,0.175787
2017-09-25,3932.83,52.27,348.22,0.012073,93.64,0.18148699999999998
2017-09-26,3892.7,52.27,341.7,0.012388,93.13,0.186119
2017-09-27,4212.2,56.9,350.51,0.014378,101.04,0.203299
2017-09-28,4195.65,54.91,342.36,0.013863,97.23,0.196131
2017-09-29,4172.79,52.8,328.7,0.013203999999999999,94.5,0.193606
2017-09-30,4360.62,55.41,329.58,0.013858,95.76,0.197529
2017-10-01,4403.09,54.8,317.01,0.013687999999999999,93.22,0.20653200000000002
2017-10-02,4401.32,53.29,307.98,0.012962000000000001,91.54,0.202676
2017-10-03,4314.18,52.15,294.5,0.012404,92.96,0.203318
2017-10-04,4218.66,51.22,303.32,0.011851,90.41,0.21477399999999996
2017-10-05,4321.44,51.64,305.35,0.014575999999999999,91.86,0.23701599999999998
2017-10-06,4371.94,52.08,305.95,0.018403,91.19,0.234039
2017-10-07,4435.81,52.57,311.52,0.020959000000000002,91.7,0.23861
2017-10-08,4611.7,53.3,301.97,0.018598,89.77,0.279944
2017-10-09,4777.49,50.08,282.33,0.017601,85.49,0.251825
2017-10-10,4763.36,50.58,290.93,0.018953,86.82,0.260733
2017-10-11,4824.2,50.79,298.21,0.01945,87.42,0.264439
2017-10-12,5432.62,59.72,290.81,0.017784,87.09,0.248414
2017-10-13,5637.26,59.05,308.82,0.01796,95.13,0.26048899999999997
2017-10-14,5824.71,63.94,316.35,0.017522,100.23,0.25732
2017-10-15,5688.14,65.57,308.89,0.018925,94.87,0.26398299999999997
2017-10-16,5759.33,64.76,302.16,0.036864999999999995,95.9,0.256232
2017-10-17,5598.58,59.19,299.48,0.045842,91.28,0.232064
2017-10-18,5575.83,60.55,296.19,0.035133,89.54,0.21852
2017-10-19,5698.65,59.68,293.7,0.031195,88.62,0.21515
2017-10-20,5993.11,60.09,287.54,0.026757,90.54,0.210549
2017-10-21,6006.65,58.09,276.66,0.036429,88.12,0.21101599999999998
2017-10-22,5982.86,56.51,273.86,0.031269,86.58,0.204177
2017-10-23,5903.61,54.63,279.39,0.033832,85.21,0.196928
2017-10-24,5513.08,55.56,291.0,0.036649,88.4,0.206644
2017-10-25,5734.0,56.19,286.19,0.035004,88.13,0.204604
2017-10-26,5887.61,55.55,284.86,0.034546,88.58,0.203628
2017-10-27,5764.56,55.02,280.56,0.034236,86.75,0.202785
2017-10-28,5726.61,54.22,273.53,0.031038,86.31,0.201835
2017-10-29,6147.52,56.75,282.92,0.030331,88.65,0.202785
2017-10-30,6124.28,56.22,284.93,0.031804,88.84,0.202711
2017-10-31,6451.24,55.5,277.23,0.029182,87.64,0.200558
2017-11-01,6737.78,52.83,269.64,0.027353,85.72,0.194124
2017-11-02,7024.81,54.19,263.22,0.027607,83.76,0.20586100000000002
2017-11-03,7152.12,55.98,276.79,0.027779,87.99,0.20813299999999998
2017-11-04,7363.8,54.83,273.45,0.027294,87.3,0.20375
2017-11-05,7389.55,54.6,272.22,0.026764999999999997,86.35,0.20205499999999998
2017-11-06,6959.23,54.5,273.87,0.02888,102.92,0.20599
2017-11-07,7102.75,60.52,288.95,0.030699,99.76,0.21035399999999999
2017-11-08,7444.36,62.38,313.2,0.033763,113.32,0.217437
2017-11-09,7129.59,64.15,325.37,0.039945999999999995,120.78,0.21748800000000001
2017-11-10,6565.8,58.99,325.89,0.033073000000000005,105.59,0.206483
2017-11-11,6339.86,62.14,343.43,0.033053,119.62,0.21043
2017-11-12,5878.13,58.54,487.14,0.028182,123.86,0.19733900000000001
2017-11-13,6522.45,61.0,421.66,0.030656,123.4,0.203442
2017-11-14,6597.06,62.13,420.93,0.036374000000000004,122.35,0.209825
2017-11-15,7283.22,63.16,420.68,0.037052999999999996,121.37,0.212956
2017-11-16,7853.68,70.7,419.44,0.037233999999999996,120.31,0.227107
2017-11-17,7699.95,67.36,423.94,0.035572,126.7,0.226581
2017-11-18,7780.91,69.42,453.55,0.036583,130.8,0.228627
2017-11-19,8042.64,71.76,442.39,0.036566,129.48,0.231016
2017-11-20,8244.69,72.38,485.96,0.038120999999999995,135.76,0.23875900000000005
2017-11-21,8099.97,69.91,491.66,0.037668,141.74,0.233271
2017-11-22,8234.55,72.03,573.66,0.042299,165.95,0.23885900000000002
2017-11-23,8013.41,72.94,561.55,0.040535,158.61,0.242402
2017-11-24,8200.8,77.54,560.92,0.040193,160.03,0.244642
2017-11-25,8754.69,88.79,636.12,0.043639,168.44,0.252393
2017-11-26,9318.42,86.24,616.45,0.048895999999999995,163.37,0.24881799999999998
2017-11-27,9733.2,90.99,623.72,0.059842999999999986,173.39,0.253927
2017-11-28,9906.04,94.22,609.83,0.081415,203.21,0.299152
2017-11-29,9837.86,85.41,667.55,0.064424,168.15,0.24306399999999997
2017-11-30,9946.76,85.94,758.71,0.072871,180.14,0.25087800000000005
2017-12-01,10861.47,99.15,781.52,0.089883,190.94,0.25569899999999995
2017-12-02,10912.73,99.32,764.95,0.093816,203.03,0.255492
2017-12-03,11246.21,100.7,759.93,0.089035,200.05,0.252558
2017-12-04,11623.91,103.87,764.64,0.09761,210.24,0.253571
2017-12-05,11667.13,100.49,731.29,0.12352300000000001,269.48,0.24610100000000001
2017-12-06,13749.57,98.97,667.35,0.151622,278.68,0.232544
2017-12-07,16850.31,96.0,660.26,0.133046,280.86,0.222823
2017-12-08,16047.61,125.24,700.25,0.13726,276.74,0.252125
2017-12-09,14843.42,155.98,707.95,0.135122,262.53,0.24470799999999998
2017-12-10,15059.6,147.84,669.63,0.11926300000000001,245.33,0.237333
2017-12-11,16732.47,214.54,755.55,0.144956,279.67,0.251691
2017-12-12,17083.9,328.52,881.35,0.156444,308.07,0.373541
2017-12-13,16286.82,305.27,871.76,0.149342,305.74,0.471063
2017-12-14,16467.91,279.81,927.76,0.188907,325.21,0.8642629999999999
2017-12-15,17604.85,300.27,891.11,0.19586199999999998,312.32,0.756181
2017-12-16,19345.49,302.04,987.53,0.232125,327.32,0.758642
2017-12-17,19065.71,319.57,1084.54,0.266621,351.37,0.728366
2017-12-18,18972.32,357.51,1142.44,0.276283,381.51,0.778407
2017-12-19,17523.7,346.87,1136.12,0.26431,377.24,0.791257
2017-12-20,16461.97,304.81,1433.41,0.252386,469.2,0.775964
2017-12-21,15632.12,307.69,1339.73,0.2572,417.98,1.19
2017-12-22,13664.97,262.09,1099.65,0.21671700000000002,346.11,1.14
2017-12-23,14396.46,284.11,1160.85,0.234179,382.04,1.17
2017-12-24,13789.95,272.24,1096.43,0.22445,337.06,1.04
2017-12-25,13833.49,268.21,1109.1,0.22851100000000002,360.78,1.12
2017-12-26,15756.56,279.49,1180.57,0.226018,381.54,1.19
2017-12-27,15416.64,264.07,1133.36,0.22922399999999998,421.85,1.4
2017-12-28,14398.7,249.86,1103.06,0.223544,378.9,1.43
2017-12-29,14392.57,243.13,1089.31,0.322941,377.37,2.21
2017-12-30,12531.52,212.07,943.14,0.323202,330.8,2.16
2017-12-31,13850.4,226.52,1013.89,0.360756,349.03,2.3
2018-01-01,13444.88,224.34,1019.42,0.480008,358.99,2.39
2018-01-02,14754.13,251.81,1162.47,0.564766,383.42,2.48
2018-01-03,15156.62,244.63,1129.89,0.896227,412.06,3.11
2018-01-04,15180.08,238.3,1120.12,0.72405,403.05,3.2
2018-01-05,16954.78,244.51,1080.88,0.662712,384.94,3.05
2018-01-06,17172.3,278.92,1160.35,0.7099449999999999,452.77,3.09
2018-01-07,16228.16,271.57,1161.98,0.699645,459.33,3.38
2018-01-08,14976.17,254.25,1080.36,0.629323,405.07,2.46
2018-01-09,14468.5,246.04,1107.16,0.585653,413.33,2.1
2018-01-10,14919.49,249.1,1098.33,0.56693,407.74,1.97
2018-01-11,13308.06,226.53,1000.42,0.558126,355.59,1.95
2018-01-12,13841.19,235.35,1049.49,0.67796,394.78,2.04
2018-01-13,14243.12,257.94,1098.15,0.671564,420.05,2.02
2018-01-14,13638.63,236.86,999.61,0.6308560000000001,399.52,1.86
2018-01-15,13631.98,231.89,934.66,0.599271,414.57,1.68
2018-01-16,11282.49,183.86,743.43,0.441197,320.04,1.18
2018-01-17,11162.7,188.21,794.79,0.477187,319.19,1.31
2018-01-18,11175.52,191.03,821.16,0.509523,316.47,1.6
2018-01-19,11521.76,192.27,843.87,0.506232,364.62,1.55
2018-01-20,12783.94,210.68,925.1,0.5346770000000001,383.79,1.58
2018-01-21,11549.93,190.73,818.96,0.464117,345.08,1.38
2018-01-22,10814.52,179.42,762.38,0.486338,315.9,1.36
2018-01-23,10858.23,177.92,759.58,0.48618500000000003,308.46,1.34
2018-01-24,11429.02,180.59,787.92,0.567014,317.4,1.36
2018-01-25,11175.87,178.97,794.15,0.6082529999999999,317.1,1.31
2018-01-26,11104.2,175.65,782.76,0.633916,323.68,1.22
2018-01-27,11459.71,180.71,779.15,0.613061,321.36,1.22
2018-01-28,11767.74,193.23,821.25,0.634421,332.17,1.4
2018-01-29,11233.95,180.45,770.75,0.589283,316.63,1.32
2018-01-30,10107.26,165.38,682.2,0.48964799999999997,274.02,1.14
2018-01-31,10226.86,162.93,701.95,0.539797,272.89,1.16
2018-02-01,9114.72,141.37,619.61,0.456455,240.96,0.9625299999999999
2018-02-02,8870.82,131.17,594.49,0.405075,235.63,0.884784
2018-02-03,9251.27,161.0,636.41,0.4300560000000001,251.59,0.9240430000000001
2018-02-04,8218.05,147.55,546.5,0.377231,221.05,0.815703
2018-02-05,6937.08,125.04,451.27,0.331192,179.49,0.6917989999999999
2018-02-06,7701.25,141.85,523.06,0.370811,212.29,0.776393
2018-02-07,7592.72,137.84,520.83,0.342125,207.27,0.723895
2018-02-08,8260.69,149.48,604.92,0.363565,247.22,0.8052630000000001
2018-02-09,8696.83,163.9,635.73,0.401068,260.43,0.954428
2018-02-10,8569.29,154.91,631.42,0.406856,250.03,1.07
2018-02-11,8084.61,149.06,577.95,0.37000500000000003,229.49,1.0
2018-02-12,8911.27,161.4,616.93,0.395649,247.57,1.08
2018-02-13,8544.69,159.05,592.84,0.41061400000000003,234.69,1.03
2018-02-14,9485.64,212.01,677.41,0.453888,276.66,1.14
2018-02-15,10033.75,221.08,696.01,0.453556,303.25,1.15
2018-02-16,10188.73,228.39,694.16,0.455446,296.48,1.14
2018-02-17,11097.21,229.41,739.43,0.479075,325.67,1.2
2018-02-18,10417.23,214.22,686.1,0.450399,300.12,1.12
2018-02-19,11182.28,221.97,727.72,0.45293199999999995,316.49,1.14
2018-02-20,11256.43,229.38,686.25,0.402289,304.4,1.09
2018-02-21,10481.66,210.26,661.47,0.39676500000000003,322.61,1.02
2018-02-22,9847.96,192.91,629.41,0.36644699999999997,282.76,0.941788
2018-02-23,10175.51,206.6,632.1,0.38198499999999996,285.71,0.9988549999999999
2018-02-24,9705.73,206.35,591.64,0.355163,273.79,0.9544020000000001
2018-02-25,9610.11,218.31,593.21,0.357302,281.02,0.9434870000000001
2018-02-26,10326.5,218.62,623.38,0.364579,293.61,0.956859
2018-02-27,10594.76,215.15,612.05,0.362051,302.54,0.947305
2018-02-28,10334.44,202.14,585.69,0.333916,285.7,0.904583
2018-03-01,10929.37,209.32,621.06,0.339314,314.04,0.9283469999999999
2018-03-02,11043.12,212.59,605.83,0.32010700000000003,344.73,0.9101440000000001
2018-03-03,11465.36,210.29,613.87,0.350168,352.95,0.907804
2018-03-04,11504.42,213.36,621.98,0.36193000000000003,368.97,1.01
2018-03-05,11440.73,210.8,615.21,0.352031,373.25,0.959368
2018-03-06,10735.45,196.58,583.01,0.337911,346.4,0.9228870000000001
2018-03-07,9928.56,186.04,514.9,0.32910300000000003,339.15,0.87121
2018-03-08,9316.72,175.82,496.69,0.311938,278.64,0.825857
2018-03-09,9252.76,186.38,502.01,0.311859,288.09,0.8497610000000001
2018-03-10,8797.27,177.3,487.49,0.292661,257.04,0.7966270000000001
2018-03-11,9544.84,188.39,530.25,0.304217,282.35,0.8311219999999999
2018-03-12,9142.15,177.85,502.39,0.291765,259.42,0.801048
2018-03-13,9160.12,175.47,490.76,0.290193,248.07,0.7897109999999999
2018-03-14,8217.7,160.77,432.82,0.248689,215.56,0.701902
2018-03-15,8268.41,164.28,419.05,0.240655,213.31,0.6972689999999999
2018-03-16,8283.23,164.95,430.82,0.22999099999999997,215.7,0.68926
2018-03-17,7883.45,152.65,392.9,0.206731,197.91,0.6378560000000001
2018-03-18,8215.4,153.94,397.33,0.220473,209.63,0.6587770000000001
2018-03-19,8623.14,161.51,413.41,0.250226,216.77,0.74908
2018-03-20,8920.71,169.09,429.95,0.267968,223.74,0.709808
2018-03-21,8911.35,168.71,434.61,0.25463600000000003,218.63,0.6936640000000001
2018-03-22,8724.98,163.93,412.43,0.24321199999999998,212.71,0.6627430000000001
2018-03-23,8934.8,168.85,432.54,0.23614699999999997,213.91,0.643174
2018-03-24,8548.06,159.05,423.05,0.235422,209.16,0.641265
2018-03-25,8472.84,160.31,414.64,0.239952,211.78,0.641875
2018-03-26,8152.2,148.28,391.36,0.228861,197.18,0.599463
2018-03-27,7808.48,134.88,356.63,0.216033,187.93,0.577917
2018-03-28,7959.78,131.66,353.02,0.21925100000000008,199.16,0.578002
2018-03-29,7106.62,114.66,330.94,0.19081900000000002,176.86,0.5115109999999999
2018-03-30,6853.76,118.49,312.93,0.18873299999999998,172.36,0.5095649999999999
2018-03-31,6943.77,116.32,310.25,0.20677800000000002,179.56,0.512353
2018-04-01,6835.84,115.11,295.51,0.20658200000000002,175.51,0.48508100000000004
2018-04-02,7074.6,119.26,316.25,0.22487800000000002,177.51,0.500688
2018-04-03,7434.3,134.23,342.12,0.23569099999999998,189.54,0.558044
2018-04-04,6815.5,118.36,303.13,0.20410799999999998,170.1,0.501631
2018-04-05,6790.45,118.76,304.26,0.19794,173.31,0.4958010000000001
2018-04-06,6634.86,113.18,289.86,0.19331700000000002,162.0,0.4764310000000001
2018-04-07,6917.2,116.2,299.67,0.20185899999999998,170.12,0.487867
2018-04-08,7049.92,117.87,312.4,0.206377,173.97,0.500398
2018-04-09,6789.53,115.02,299.83,0.19733299999999998,167.07,0.49185500000000004
2018-04-10,6871.07,114.41,302.55,0.199344,165.57,0.4919310000000001
2018-04-11,6977.13,118.4,312.69,0.212337,169.16,0.539506
2018-04-12,7927.73,129.71,359.74,0.24211999999999997,191.94,0.628737
2018-04-13,7899.11,125.57,354.55,0.24629,188.87,0.638087
2018-04-14,8022.51,126.53,360.47,0.250668,190.42,0.632184
2018-04-15,8376.73,132.7,384.75,0.290722,200.62,0.682534
2018-04-16,8079.77,128.84,366.4,0.284156,194.1,0.663297
2018-04-17,7921.63,132.34,368.14,0.300202,195.75,0.656933
2018-04-18,8189.96,140.48,423.32,0.351544,228.35,0.708932
2018-04-19,8301.82,146.58,435.06,0.36612,238.61,0.791976
2018-04-20,8877.08,155.73,462.76,0.391165,271.98,0.924465
2018-04-21,8935.72,148.5,445.29,0.375663,258.18,0.8731030000000001
2018-04-22,8823.36,146.67,470.29,0.368139,271.3,0.8699950000000001
2018-04-23,8968.25,152.64,506.47,0.372128,283.3,0.876657
2018-04-24,9655.77,164.69,525.86,0.40066999999999997,296.04,0.934781
2018-04-25,8873.62,144.99,462.98,0.339517,257.14,0.800607
2018-04-26,9282.12,153.22,504.34,0.387556,268.27,0.8524139999999999
2018-04-27,8938.47,145.87,471.39,0.391085,251.88,0.8138850000000001
2018-04-28,9351.47,151.96,496.35,0.428918,261.51,0.8638040000000001
2018-04-29,9407.04,153.43,499.2,0.458405,256.87,0.872778
2018-04-30,9248.45,148.27,472.87,0.424659,242.46,0.837938
2018-05-01,9077.28,147.99,478.77,0.439733,240.26,0.841407
2018-05-02,9232.19,151.21,487.08,0.43922700000000003,249.66,0.859094
2018-05-03,9745.04,161.22,504.51,0.437379,245.98,0.884466
2018-05-04,9699.61,168.73,487.3,0.43113999999999997,241.53,0.895442
2018-05-05,9845.9,178.16,508.83,0.430875,240.78,0.9051030000000001
2018-05-06,9644.92,171.66,485.68,0.412944,235.49,0.871424
2018-05-07,9377.81,164.23,457.66,0.395702,233.07,0.832641
2018-05-08,9196.13,159.04,442.59,0.386371,223.35,0.81397
2018-05-09,9321.16,156.78,443.22,0.37797,227.52,0.8020430000000001
2018-05-10,9032.22,148.24,418.42,0.353962,218.22,0.7582369999999999
2018-05-11,8421.0,136.47,391.92,0.314252,197.74,0.684948
2018-05-12,8486.67,141.82,404.09,0.359937,201.96,0.696735
2018-05-13,8709.46,144.41,416.48,0.375852,209.58,0.745748
2018-05-14,8672.9,147.39,432.87,0.36968,215.04,0.740898
2018-05-15,8480.16,139.56,426.74,0.348445,205.17,0.698588
2018-05-16,8344.78,139.32,412.6,0.334677,199.21,0.7140810000000001
2018-05-17,8071.04,132.63,387.94,0.31349699999999997,192.99,0.6673100000000001
2018-05-18,8247.91,136.19,394.26,0.319488,204.05,0.680294
2018-05-19,8249.24,135.14,384.73,0.317234,197.57,0.676713
2018-05-20,8533.0,139.58,401.17,0.33281,203.45,0.700244
2018-05-21,8419.65,134.28,384.27,0.31811500000000004,198.74,0.6815869999999999
2018-05-22,7992.75,128.13,358.15,0.301084,176.27,0.645567
2018-05-23,7505.77,118.7,339.94,0.280355,171.54,0.599594
2018-05-24,7584.74,122.88,345.36,0.291338,171.49,0.631997
2018-05-25,7475.36,119.07,339.63,0.288069,164.72,0.611001
2018-05-26,7355.06,118.44,322.61,0.284695,164.55,0.612708
2018-05-27,7362.23,117.96,316.56,0.276376,166.08,0.607881
2018-05-28,7118.88,111.17,286.96,0.25358200000000003,149.96,0.552299
2018-05-29,7474.75,119.5,316.54,0.28284499999999996,157.57,0.601241
2018-05-30,7393.02,117.23,304.69,0.27774699999999997,155.23,0.605817
2018-05-31,7502.15,118.38,305.01,0.29665199999999997,155.52,0.612622
2018-06-01,7530.55,120.2,315.79,0.290022,157.54,0.623364
2018-06-02,7643.26,123.62,321.79,0.298413,162.65,0.643451
2018-06-03,7719.75,125.18,329.82,0.302912,169.35,0.671205
2018-06-04,7503.2,119.96,317.75,0.292158,160.09,0.661425
2018-06-05,7629.4,122.08,318.68,0.294313,167.19,0.6770149999999999
2018-06-06,7661.79,121.49,315.09,0.298269,164.61,0.674797
2018-06-07,7700.11,121.63,315.72,0.29420599999999997,163.91,0.678128
2018-06-08,7627.52,119.99,310.71,0.287963,158.7,0.674343
2018-06-09,7513.69,117.46,297.75,0.281894,154.96,0.659755
2018-06-10,6773.72,106.75,270.25,0.247658,139.51,0.588126
2018-06-11,6887.37,107.22,270.62,0.25648200000000004,138.04,0.604066
2018-06-12,6556.94,100.04,259.99,0.23168899999999998,125.66,0.562933
2018-06-13,6310.43,93.74,245.79,0.221691,121.85,0.534663
2018-06-14,6643.26,101.02,267.56,0.2424260000000001,132.94,0.5613060000000001
2018-06-15,6396.71,95.55,255.3,0.234242,122.78,0.5377069999999999
2018-06-16,6503.1,96.7,267.66,0.234041,126.83,0.534784
2018-06-17,6457.78,94.98,265.65,0.232105,124.06,0.528216
2018-06-18,6714.82,98.73,264.96,0.234371,127.43,0.537495
2018-06-19,6741.28,98.66,260.94,0.23530900000000002,126.22,0.549621
2018-06-20,6761.27,97.85,265.87,0.232188,122.55,0.5392859999999999
2018-06-21,6720.64,96.7,261.03,0.22799699999999998,123.61,0.534775
2018-06-22,6051.47,84.96,236.56,0.203407,110.6,0.486947
2018-06-23,6166.54,82.97,245.47,0.203515,115.38,0.491284
2018-06-24,6157.78,80.62,238.55,0.193633,121.29,0.47738
2018-06-25,6260.35,81.61,241.26,0.19775299999999998,126.76,0.481753
2018-06-26,6088.39,75.83,230.79,0.18648399999999998,120.82,0.4560010000000001
2018-06-27,6141.57,80.73,229.16,0.189633,128.71,0.47036999999999995
2018-06-28,5871.28,74.19,221.34,0.178951,115.81,0.44845799999999997
2018-06-29,6203.8,79.04,235.35,0.18671,126.78,0.45308000000000004
2018-06-30,6385.38,81.12,239.4,0.193425,131.01,0.46624499999999997
2018-07-01,6339.04,79.89,236.01,0.198573,129.77,0.461358
2018-07-02,6615.66,85.49,249.42,0.21315100000000006,140.5,0.486122
2018-07-03,6509.58,84.99,241.74,0.206315,138.46,0.48522299999999996
2018-07-04,6590.06,85.4,245.29,0.209735,138.4,0.490043
2018-07-05,6534.81,83.3,242.18,0.202978,138.75,0.481625
2018-07-06,6602.02,83.08,242.48,0.20638099999999998,134.04,0.4791510000000001
2018-07-07,6758.08,84.88,246.54,0.20845,135.61,0.4924770000000001
2018-07-08,6707.38,82.22,243.2,0.209783,138.12,0.477749
2018-07-09,6668.84,80.47,231.21,0.207929,135.73,0.47426999999999997
2018-07-10,6306.85,75.94,221.32,0.191889,121.48,0.445042
2018-07-11,6394.36,78.3,218.93,0.189504,125.39,0.450233
2018-07-12,6253.6,76.99,212.8,0.185719,120.24,0.43536400000000003
2018-07-13,6229.83,76.62,217.9,0.204272,122.53,0.438741
2018-07-14,6268.75,76.27,223.37,0.207877,123.22,0.439271
2018-07-15,6364.26,78.63,232.17,0.219871,123.96,0.44589399999999996
2018-07-16,6740.55,83.67,247.19,0.2379280000000001,135.27,0.483401
2018-07-17,7326.7,89.05,260.42,0.252967,144.07,0.505587
2018-07-18,7383.39,86.32,265.88,0.2984,139.77,0.486389
2018-07-19,7477.5,86.2,261.06,0.30251300000000003,139.53,0.476433
2018-07-20,7333.93,81.82,243.09,0.271492,130.17,0.44699399999999995
2018-07-21,7405.4,83.61,255.26,0.292259,132.13,0.45541000000000004
2018-07-22,7398.64,82.3,251.08,0.283534,128.72,0.44931099999999996
2018-07-23,7718.0,81.25,237.47,0.284384,133.57,0.445276
2018-07-24,8395.82,89.16,252.02,0.301456,147.4,0.45762299999999995
2018-07-25,8170.23,86.34,245.18,0.331706,142.74,0.459829
2018-07-26,7937.25,83.54,242.23,0.309552,136.81,0.44992
2018-07-27,8182.89,84.45,244.08,0.316882,140.06,0.453635
2018-07-28,8230.87,84.02,240.63,0.315229,139.4,0.453667
2018-07-29,8216.78,83.95,239.16,0.308399,135.36,0.45330600000000004
2018-07-30,8176.06,82.19,235.53,0.295923,131.8,0.446107
2018-07-31,7735.3,78.84,217.38,0.278009,122.32,0.435225
2018-08-01,7610.9,77.64,218.77,0.27626799999999996,128.15,0.445852
2018-08-02,7542.34,76.2,210.35,0.261192,122.79,0.43025399999999997
2018-08-03,7417.6,77.59,210.75,0.258956,120.02,0.440571
2018-08-04,7017.89,73.02,202.59,0.24072399999999997,113.99,0.42850699999999997
2018-08-05,7042.39,74.65,206.45,0.244218,117.27,0.433638
2018-08-06,6945.78,73.58,199.2,0.23470500000000002,113.55,0.41408100000000003
2018-08-07,6723.21,67.33,186.88,0.230672,108.04,0.381006
2018-08-08,6285.02,62.22,173.32,0.201351,94.53,0.331944
2018-08-09,6543.24,63.01,183.84,0.221435,100.53,0.346771
2018-08-10,6153.41,59.14,168.56,0.22543000000000002,91.72,0.32042600000000004
2018-08-11,6242.54,57.91,164.96,0.217665,93.62,0.301262
2018-08-12,6322.92,59.37,168.49,0.22360100000000002,93.21,0.29786999999999997
2018-08-13,6263.2,56.47,144.17,0.223559,88.24,0.277466
2018-08-14,6199.6,54.37,138.22,0.21670599999999998,84.18,0.27427199999999996
2018-08-15,6274.22,54.41,153.58,0.216954,89.55,0.282005
2018-08-16,6323.81,55.39,150.32,0.21603200000000009,91.08,0.29243600000000003
2018-08-17,6591.16,61.79,167.09,0.23811999999999997,99.2,0.366676
2018-08-18,6405.71,57.24,151.99,0.224235,98.17,0.3271
2018-08-19,6502.18,57.82,154.95,0.222723,98.42,0.343978
2018-08-20,6269.9,53.4,141.39,0.216457,93.37,0.319283
2018-08-21,6491.11,56.4,141.54,0.21470799999999998,94.92,0.335177
2018-08-22,6366.13,55.18,136.67,0.206896,90.08,0.319803
2018-08-23,6538.95,57.28,140.32,0.222162,90.06,0.32770900000000003
2018-08-24,6708.96,57.92,145.09,0.219806,93.76,0.327606
2018-08-25,6749.56,57.94,144.56,0.217795,92.54,0.32823
2018-08-26,6720.6,57.08,141.72,0.21484,95.3,0.323776
2018-08-27,6915.73,60.69,183.62,0.225437,104.53,0.336903
2018-08-28,7091.38,63.16,193.89,0.23474499999999998,107.52,0.351837
2018-08-29,7052.0,61.54,186.88,0.22621100000000002,103.55,0.344803
2018-08-30,6998.76,60.23,184.67,0.220902,102.81,0.335444
2018-08-31,7026.96,62.13,194.25,0.22207600000000002,116.66,0.335332
2018-09-01,7203.46,66.47,222.37,0.22972199999999998,120.97,0.347721
2018-09-02,7301.26,66.22,212.86,0.224744,120.5,0.342523
2018-09-03,7270.05,65.38,217.38,0.225325,135.56,0.335961
2018-09-04,7369.86,67.68,217.22,0.23126799999999997,137.95,0.331652
2018-09-05,6705.03,57.73,173.08,0.20743699999999998,115.06,0.28360100000000005
2018-09-06,6515.42,57.49,181.09,0.207484,117.49,0.30271
2018-09-07,6411.78,55.55,186.62,0.20766199999999999,111.88,0.291435
2018-09-08,6200.16,53.14,186.48,0.194437,104.33,0.279333
2018-09-09,6249.07,54.72,193.2,0.192781,106.22,0.27868000000000004
2018-09-10,6324.43,54.34,201.93,0.190839,105.64,0.270321
2018-09-11,6295.54,52.0,187.6,0.201071,105.64,0.26371
2018-09-12,6337.11,51.63,185.57,0.198293,104.32,0.27008699999999997
2018-09-13,6492.0,54.55,192.13,0.207806,112.03,0.28058299999999997
2018-09-14,6486.01,56.28,190.85,0.201743,116.97,0.277159
2018-09-15,6522.08,56.36,191.26,0.203202,119.4,0.282008
2018-09-16,6502.44,56.79,191.74,0.20651,117.04,0.28116599999999997
2018-09-17,6261.48,52.09,183.26,0.196827,107.19,0.272251
2018-09-18,6346.44,54.0,190.81,0.20841700000000002,112.45,0.32186
2018-09-19,6398.8,54.31,191.22,0.20656300000000002,109.51,0.32605300000000004
2018-09-20,6505.9,56.59,199.77,0.231897,116.28,0.44991800000000004
2018-09-21,6762.06,60.87,209.7,0.24921100000000002,123.74,0.561462
2018-09-22,6716.6,60.6,204.79,0.239225,122.22,0.5707979999999999
2018-09-23,6702.7,61.36,204.96,0.281478,122.5,0.570689
2018-09-24,6583.53,57.95,197.82,0.259048,115.48,0.494712
2018-09-25,6437.74,57.54,189.69,0.252306,116.4,0.526941
2018-09-26,6462.6,57.23,183.91,0.244767,115.59,0.516308
2018-09-27,6686.13,63.22,195.06,0.259216,119.25,0.541381
2018-09-28,6635.38,61.84,187.65,0.254127,117.06,0.539112
2018-09-29,6603.75,61.54,188.61,0.25390799999999997,114.86,0.571228
2018-09-30,6623.71,61.1,187.72,0.25959899999999997,116.26,0.581572
2018-10-01,6594.98,60.28,187.46,0.258404,114.52,0.576461
2018-10-02,6525.47,59.34,182.12,0.248286,116.83,0.520837
2018-10-03,6492.26,57.36,178.38,0.24113600000000002,114.69,0.528162
2018-10-04,6579.79,58.14,181.5,0.24427800000000002,114.53,0.526606
2018-10-05,6632.87,58.75,183.19,0.24519200000000002,114.88,0.519026
2018-10-06,6589.94,57.82,180.93,0.239771,115.07,0.48808199999999996
2018-10-07,6601.15,58.09,181.18,0.24513800000000002,113.72,0.4820390000000001
2018-10-08,6650.07,59.44,182.99,0.249009,114.28,0.4897510000000001
2018-10-09,6631.79,58.68,181.22,0.24391500000000002,113.67,0.479857
